FLIGHT_ID,PASSENGERS,FREIGHT,MAIL
5129,10,0,0
5130,10,0,0
5131,10,0,0
5132,10,0,0
5133,10,0,0
5134,10,0,0
5135,10,0,0
5136,10,0,0
5137,10,0,0
5138,10,0,0
5139,10,0,0
5140,10,0,0
5141,10,0,0
5142,10,0,0
5143,10,0,0
5144,10,0,0
5145,10,0,0
5146,10,0,0
5147,10,0,0
5148,10,0,0
5149,10,0,0
5150,10,0,0
5151,10,0,0
5152,10,0,0
5153,10,0,0
5154,10,0,0
5155,10,0,0
5156,10,0,0
5157,10,0,0
5158,10,0,0
5159,10,0,0
5160,10,0,0
5161,10,0,0
5162,10,0,0
5163,10,0,0
5164,10,0,0
5165,10,0,0
5166,10,0,0
5167,10,0,0
5168,10,0,0
5169,10,0,0
5170,10,0,0
5171,10,0,0
5172,10,0,0
5173,10,0,314
5174,10,4,0
3367,10,18,8
5175,10,18,8
5176,10,36,121
5177,10,41,0
5178,10,44,453
5179,10,220,25083
5180,10,255,3
5181,10,684,343
5182,10,728,0
5772,10,728,0
5183,10,1172,5822
5184,10,1362,43686
5185,10,2856,2725
5186,10,3924,0
5187,11,0,0
5188,11,0,0
5189,11,0,0
5190,11,0,0
5191,11,0,0
8136,11,0,0
5192,11,0,0
5193,11,0,0
5194,11,0,0
5195,11,0,0
5196,11,0,0
5197,11,0,0
5198,11,0,0
5199,11,0,0
5200,11,0,0
5201,11,0,0
5202,11,0,0
7880,11,0,0
5203,11,0,0
5204,11,0,0
6891,11,0,0
5205,11,0,0
5206,11,0,0
5207,11,0,0
5208,11,0,0
5209,11,0,0
5210,11,0,0
5211,11,0,0
5212,11,0,0
5213,11,0,0
5214,11,0,0
5215,11,0,0
5216,11,0,0
5217,11,0,0
5218,11,0,0
5219,11,0,0
5220,11,0,0
5221,11,0,0
5222,11,0,0
5223,11,0,0
5224,11,0,0
5225,11,0,0
5226,11,0,0
5227,11,0,0
5228,11,0,0
5229,11,0,0
5230,11,0,0
5231,11,0,0
5232,11,0,0
5233,11,0,0
5234,11,0,0
5235,11,0,0
5236,11,0,0
5237,11,0,0
5238,11,0,0
5239,11,0,0
5240,11,0,0
5241,11,0,0
5242,11,0,0
5243,11,0,0
5244,11,0,0
5245,11,0,0
5246,11,0,15
5247,11,0,167
5248,11,0,231
5249,11,12,48
5250,11,35,226
5251,11,44,374
5252,11,154,0
5253,11,225,0
5254,11,374,850
5255,11,1032,3118
5256,11,1544,0
5257,11,1656,0
5258,11,3559,210
5259,12,NULL,0
5260,12,0,0
5261,12,0,0
5262,12,0,0
5263,12,0,0
5264,12,0,0
5265,12,0,0
5266,12,0,0
5267,12,0,0
5268,12,0,0
5269,12,0,0
5270,12,0,0
5271,12,0,0
5272,12,0,0
5273,12,0,0
5274,12,0,0
5275,12,0,0
5276,12,0,0
5277,12,0,0
5278,12,0,0
5279,12,0,0
5280,12,0,0
5281,12,0,0
5282,12,0,0
5283,12,0,0
5284,12,0,0
5285,12,0,0
5286,12,0,0
5287,12,0,0
5288,12,0,0
5289,12,0,0
5290,12,0,0
5291,12,0,0
5292,12,0,0
5293,12,0,0
5294,12,0,0
5295,12,0,0
5296,12,0,0
5297,12,0,0
5298,12,0,0
5299,12,0,0
5300,12,0,0
5301,12,0,0
5302,12,0,0
5303,12,0,0
5304,12,0,0
5305,12,0,0
5306,12,0,0
5307,12,0,0
5308,12,0,0
5309,12,0,0
5310,12,0,0
5311,12,0,0
5312,12,0,0
5313,12,0,0
5314,12,0,0
5315,12,0,0
5316,12,0,0
5317,12,0,82
5318,12,3,0
5319,12,8,0
5320,12,14,0
5321,12,60,0
5322,12,69,0
998,12,109,0
5323,12,109,0
5324,12,492,0
5325,12,540,0
5326,12,553,0
5327,12,671,47032
5328,12,736,2216
5329,12,2288,0
7848,12,2288,0
1383,12,2416,0
5330,12,2416,0
4744,12,2577,22
5331,12,2577,22
5332,12,2857,0
5333,12,4708,0
5334,13,NULL,0
5335,13,0,0
5336,13,0,0
5337,13,0,0
5338,13,0,0
5339,13,0,0
5340,13,0,0
5341,13,0,0
8267,13,0,0
5342,13,0,0
5343,13,0,0
5344,13,0,0
7696,13,0,0
5345,13,0,0
6027,13,0,0
5346,13,0,0
8466,13,0,0
5347,13,0,0
5348,13,0,0
5349,13,0,0
5350,13,0,0
5351,13,0,0
5352,13,0,0
5353,13,0,0
5354,13,0,0
5355,13,0,0
5356,13,0,0
5357,13,0,0
5358,13,0,0
5359,13,0,0
5360,13,0,0
5361,13,0,0
5362,13,0,0
5363,13,0,0
5364,13,0,0
5365,13,0,0
5366,13,0,0
5367,13,0,0
5368,13,0,0
5369,13,0,0
5370,13,0,0
5371,13,0,0
5372,13,0,0
5373,13,0,0
5374,13,0,0
5375,13,0,0
5376,13,0,0
5377,13,3,48
4602,13,9,0
5378,13,9,0
5379,13,39,0
5380,13,39,267
5381,13,63,9
5382,13,205,0
5383,13,468,0
5384,13,565,0
5385,13,724,57
5386,13,1550,0
5387,13,5925,10429
5388,13,6210,0
5389,13,30163,0
5390,14,0,0
5391,14,0,0
5392,14,0,0
5393,14,0,0
5394,14,0,0
5395,14,0,0
5396,14,0,0
5397,14,0,0
5398,14,0,0
5399,14,0,0
7922,14,0,0
5400,14,0,0
5401,14,0,0
5402,14,0,0
5403,14,0,0
5404,14,0,0
5405,14,0,0
5406,14,0,0
5407,14,0,0
5408,14,0,0
5409,14,0,0
5410,14,0,0
5411,14,0,0
5412,14,0,0
5413,14,0,0
5414,14,0,0
5415,14,0,0
5416,14,0,0
5417,14,0,0
5418,14,0,0
5419,14,0,0
5420,14,0,0
5421,14,0,0
5422,14,0,0
5423,14,0,0
5424,14,0,0
5425,14,0,0
5426,14,0,0
5427,14,0,0
5428,14,0,0
5429,14,4,124
5430,14,20,922
5431,14,35,0
4288,14,54,0
5432,14,54,0
4993,14,60,0
5433,14,60,0
5434,14,95,0
5435,14,146,0
5436,14,163,0
5437,14,229,0
5438,14,1962,0
5439,14,5876,0
5440,15,0,0
5441,15,0,0
5442,15,0,0
5443,15,0,0
5444,15,0,0
5445,15,0,0
5446,15,0,0
5447,15,0,0
5448,15,0,0
5449,15,0,0
8839,15,0,0
5450,15,0,0
5451,15,0,0
5452,15,0,0
5453,15,0,0
5454,15,0,0
5455,15,0,0
5456,15,0,0
5457,15,0,0
5458,15,0,0
5459,15,0,0
5460,15,0,0
5461,15,0,0
5462,15,0,0
5463,15,0,0
5464,15,0,0
5465,15,0,0
5466,15,0,0
5467,15,0,0
5468,15,0,0
5469,15,0,0
5470,15,0,0
5471,15,0,0
5472,15,0,0
5473,15,0,0
5474,15,0,0
5475,15,0,0
5476,15,0,0
5477,15,0,0
5478,15,0,0
5479,15,0,0
5480,15,0,0
5481,15,0,0
5482,15,0,0
5483,15,0,0
5484,15,0,0
5485,15,0,0
5486,15,0,0
5487,15,0,0
5488,15,0,0
5489,15,0,0
5490,15,0,0
5491,15,0,0
5492,15,0,0
5493,15,0,0
5494,15,6,854
5495,15,8,0
5496,15,141,0
5497,15,150,0
5498,15,158,11
4659,15,289,0
5499,15,289,0
5500,15,350,0
5501,15,1728,3097
5502,15,2269,32
4037,15,2892,591
5503,15,2892,591
5504,16,0,0
5505,16,0,0
5506,16,0,0
5507,16,0,0
5508,16,0,0
5509,16,0,0
5510,16,0,0
5511,16,0,0
5512,16,0,0
5513,16,0,0
5514,16,0,0
5515,16,0,0
1865,16,0,0
5516,16,0,0
5517,16,0,0
5518,16,0,0
5519,16,0,0
5520,16,0,0
5521,16,0,0
5522,16,0,0
5523,16,0,0
5524,16,0,0
5525,16,0,0
5526,16,0,0
5527,16,0,0
5528,16,0,0
5529,16,0,0
5530,16,0,0
5531,16,0,0
5532,16,0,0
5533,16,0,0
5534,16,0,0
5535,16,0,0
5536,16,0,0
5537,16,0,0
5538,16,0,0
5539,16,0,0
5540,16,0,0
5541,16,0,0
5542,16,0,0
5543,16,0,0
5544,16,0,0
5545,16,0,0
5546,16,0,0
5547,16,0,0
5548,16,0,0
5549,16,0,0
5550,16,0,0
5551,16,0,8
5552,16,2,0
5553,16,10,32324
5554,16,66,0
5555,16,92,0
5556,16,175,0
5557,16,175,347
5558,16,485,6218
5559,16,2212,8101
5560,16,3564,0
5561,16,3933,1914
5562,17,0,0
5563,17,0,0
5564,17,0,0
5565,17,0,0
5566,17,0,0
5567,17,0,0
8638,17,0,0
5568,17,0,0
8283,17,0,0
5569,17,0,0
5570,17,0,0
5571,17,0,0
5572,17,0,0
5573,17,0,0
5574,17,0,0
5575,17,0,0
5576,17,0,0
5577,17,0,0
5578,17,0,0
5579,17,0,0
5580,17,0,0
5581,17,0,0
5582,17,0,0
5583,17,0,0
5584,17,0,0
5585,17,0,0
5586,17,0,0
5587,17,0,0
5588,17,0,0
5589,17,0,0
5590,17,0,0
5591,17,0,0
5592,17,0,0
5593,17,0,0
5594,17,0,0
5595,17,0,0
5596,17,0,0
5597,17,1,0
5598,17,2,0
5599,17,40,0
5600,17,72,0
5601,17,93,0
5602,17,129,8908
5603,17,325,0
5604,17,735,206
5605,17,3497,0
5606,18,0,0
5607,18,0,0
5608,18,0,0
5609,18,0,0
5610,18,0,0
5611,18,0,0
5612,18,0,0
5613,18,0,0
4994,18,0,0
5614,18,0,0
5615,18,0,0
5616,18,0,0
5617,18,0,0
5618,18,0,0
5619,18,0,0
5620,18,0,0
5621,18,0,0
5622,18,0,0
5623,18,0,0
5624,18,0,0
5625,18,0,0
5626,18,0,0
5627,18,0,0
8457,18,0,0
5628,18,0,0
5629,18,0,0
5630,18,0,0
5631,18,0,0
5632,18,0,0
7945,18,0,0
5633,18,0,0
5634,18,0,0
5635,18,0,0
5636,18,0,0
5637,18,0,0
8275,18,0,0
5638,18,0,0
5639,18,0,0
5640,18,0,0
5641,18,0,0
5642,18,0,0
5643,18,0,0
5644,18,0,0
5645,18,0,0
5646,18,0,0
5647,18,0,0
5648,18,0,0
5649,18,0,0
5650,18,0,0
5651,18,0,0
5652,18,0,0
5653,18,0,0
5654,18,0,0
5655,18,0,0
5656,18,0,0
5657,18,0,0
5658,18,0,0
5659,18,0,0
5660,18,0,0
5661,18,44,351
5662,18,606,0
5663,18,620,0
5664,18,1109,0
5665,18,1211,0
5666,18,1607,0
4246,18,5260,15832
5667,18,5260,15832
5668,19,0,0
5669,19,0,0
5670,19,0,0
8531,19,0,0
5671,19,0,0
5672,19,0,0
8629,19,0,0
5673,19,0,0
5674,19,0,0
5675,19,0,0
5676,19,0,0
5677,19,0,0
5678,19,0,0
5679,19,0,0
5680,19,0,0
5681,19,0,0
5682,19,0,0
5683,19,0,0
5684,19,0,0
5685,19,0,0
5686,19,0,0
5687,19,0,0
5688,19,0,0
5689,19,0,0
5690,19,0,0
5691,19,0,0
5692,19,0,0
5693,19,0,0
5694,19,0,0
5695,19,1,0
5696,19,21,0
5697,19,60,0
5698,19,235,0
5699,19,1482,12971
5700,19,2554,4167
5701,20,0,0
5702,20,0,0
5703,20,0,0
5704,20,0,0
5705,20,0,0
5706,20,0,0
5707,20,0,0
5708,20,0,0
7442,20,0,0
5709,20,0,0
7333,20,0,0
5710,20,0,0
5711,20,0,0
5712,20,0,0
5713,20,0,0
5714,20,0,0
5715,20,0,0
5716,20,0,0
5717,20,0,0
5718,20,0,0
5719,20,0,0
5720,20,0,0
5721,20,0,0
5722,20,0,0
5723,20,0,0
5724,20,0,0
5725,20,0,0
5726,20,0,0
5727,20,0,0
5728,20,0,0
5729,20,0,0
5730,20,0,0
5731,20,0,0
5732,20,0,0
5733,20,0,0
5734,20,0,0
5735,20,0,0
5736,20,0,0
5737,20,0,0
5738,20,0,0
5739,20,0,0
5740,20,0,0
5741,20,0,179
5742,20,0,394
5743,20,2,0
5744,20,77,348
3768,20,145,68
5745,20,145,68
5746,20,425,0
5747,20,555,0
5748,21,NULL,0
5749,21,0,0
5750,21,0,0
5751,21,0,0
4747,21,0,0
5752,21,0,0
5753,21,0,0
5754,21,0,0
5755,21,0,0
5756,21,0,0
5757,21,0,0
5758,21,0,0
5759,21,0,0
5760,21,0,0
5761,21,0,0
5762,21,0,0
5763,21,0,0
5764,21,0,0
5765,21,0,0
5766,21,0,0
5767,21,78,128
5768,21,225,0
5769,21,300,0
5770,21,1682,857
5771,21,1729,2053
5182,21,6945,0
5772,21,6945,0
5773,21,10044,4457
5774,22,0,0
5775,22,0,0
5776,22,0,0
5777,22,0,0
5778,22,0,0
5779,22,0,0
7047,22,0,0
5780,22,0,0
5781,22,0,0
5782,22,0,0
5783,22,0,0
5784,22,0,0
5785,22,0,0
5786,22,0,0
5787,22,0,0
5788,22,0,0
5789,22,0,0
5790,22,0,0
5791,22,0,0
5792,22,20,0
5793,22,26,0
5794,22,143,0
5795,22,1188,4735
994,22,4884,602
5796,22,4884,602
5797,23,0,0
5798,23,0,0
5799,23,0,0
5800,23,0,0
5801,23,0,0
5802,23,0,0
5803,23,0,0
7881,23,0,0
5804,23,0,0
5805,23,0,0
5806,23,0,0
5807,23,0,0
5808,23,0,0
5809,23,0,0
5810,23,0,0
5811,23,0,0
5812,23,0,0
5813,23,0,0
5814,23,0,0
5815,23,0,0
5816,23,0,0
5817,23,0,0
5818,23,0,0
5819,23,0,0
5820,23,0,0
5821,23,0,0
5822,23,0,0
5823,23,0,0
5824,23,0,0
5825,23,40,41
5826,23,43,0
5827,23,55,0
5828,23,268,0
5829,23,275,160
5830,23,485,0
5831,23,2900,140
5832,24,0,0
5833,24,0,0
5834,24,0,0
5835,24,0,0
5836,24,0,0
5837,24,0,0
5838,24,0,0
5839,24,0,0
5840,24,0,0
5841,24,0,0
5842,24,0,0
5843,24,0,0
5844,24,0,0
5845,24,0,0
5846,24,0,0
5847,24,0,0
5848,24,0,0
5849,24,1,0
5850,24,52,0
5851,24,210,0
5852,24,1467,0
5853,24,2655,0
897,25,0,0
5854,25,0,0
5855,25,0,0
5856,25,0,0
5857,25,0,0
5858,25,0,0
5859,25,0,0
5860,25,0,0
5861,25,0,0
5862,25,0,0
5863,25,0,0
5864,25,0,0
5865,25,0,0
5866,25,0,0
5867,25,0,0
5868,25,0,0
5869,25,0,0
5870,25,0,0
5871,25,0,0
5872,25,0,0
5873,25,0,0
5874,25,0,0
5875,25,0,0
5876,25,0,0
5877,25,0,0
5878,25,0,0
5879,25,0,0
5880,25,2,0
5881,25,21,0
3680,25,98,0
5882,25,98,0
5883,25,200,0
5884,25,218,0
5885,25,218,12386
5886,25,336,0
5887,25,453,278
1074,25,1139,87
5888,25,1139,87
5889,26,NULL,0
5890,26,0,0
5891,26,0,0
5892,26,0,0
10448,26,0,0
5893,26,0,0
5894,26,0,0
5895,26,0,0
5896,26,0,0
5897,26,0,0
8566,26,0,0
5898,26,0,0
5899,26,0,0
5900,26,0,0
5901,26,0,0
5902,26,0,0
5903,26,0,0
5904,26,0,0
5905,26,0,0
5906,26,0,0
5907,26,0,0
5908,26,0,0
5909,26,0,0
5910,26,0,0
5911,26,0,0
5912,27,0,0
5913,27,0,0
5914,27,0,0
5915,27,0,0
5916,27,0,0
5917,27,0,0
5918,27,0,0
5919,27,0,0
5920,27,0,0
5921,27,0,0
5922,27,0,0
5923,27,0,0
5924,27,0,0
5925,27,0,0
5926,27,0,0
5927,27,0,0
5928,27,0,0
5929,27,0,0
5930,27,0,0
5931,27,0,0
5932,27,0,0
5933,28,0,0
5934,28,0,0
5935,28,0,0
5936,28,0,0
5937,28,0,0
5938,28,0,0
5939,28,0,0
5940,28,0,0
5941,28,0,0
5942,28,0,0
5943,28,0,0
5944,28,0,0
5945,28,0,0
5946,28,0,0
5947,28,0,0
5948,28,0,0
5949,28,0,0
5950,28,0,0
5951,28,0,0
5952,28,0,0
5953,28,0,0
5954,28,0,0
5955,28,0,82
966,28,114,0
3704,28,114,0
5956,28,114,0
5957,28,1349,6042
5958,29,NULL,0
5959,29,NULL,0
5960,29,0,0
5961,29,0,0
5962,29,0,0
5963,29,0,0
5964,29,0,0
5965,29,0,0
5966,29,0,0
5967,29,0,0
5968,29,0,0
5969,29,0,0
5970,29,0,0
5971,29,0,0
5972,29,0,0
5973,29,0,0
5974,29,0,0
5975,29,0,0
5976,29,0,0
5977,29,0,0
5978,29,0,0
5979,29,0,0
5980,29,0,0
5981,29,0,0
5982,29,49,0
5983,29,259,0
962,29,1553,1896
5984,29,1553,1896
5985,29,3072,686
5986,30,0,0
5987,30,0,0
8781,30,0,0
5988,30,0,0
5989,30,0,0
5990,30,0,0
5991,30,0,0
5992,30,0,0
5993,30,0,0
5994,30,0,0
5995,30,0,0
5996,30,0,0
5997,30,0,0
5998,30,0,0
5999,30,0,0
6000,30,0,0
6001,30,0,0
6002,30,0,0
6003,30,0,0
6004,30,0,0
6005,30,0,0
6006,30,0,0
6007,30,0,0
6008,30,0,0
6009,30,0,0
6010,30,0,0
6011,30,0,0
6012,30,0,0
6013,30,0,0
6014,30,0,0
6015,30,0,0
6016,30,0,0
6017,30,0,0
6018,30,0,0
6019,30,0,0
6020,30,0,0
6021,30,0,0
6022,30,0,0
6023,30,0,0
6024,30,0,0
6025,30,16,296
6026,30,78,0
5345,30,321,0
6027,30,321,0
6028,30,640,283
6029,31,0,0
6030,31,0,0
6031,31,0,0
6032,31,0,0
6033,31,0,0
6034,31,0,0
6035,31,0,0
6036,31,0,0
6037,31,0,0
6038,31,0,0
6039,31,0,0
6040,31,0,0
6041,31,0,0
6042,31,0,0
6043,31,0,0
6044,31,0,0
6045,31,0,0
6046,31,0,0
6047,31,0,0
6048,31,0,0
6049,31,0,0
6050,31,0,0
6051,31,0,0
6052,31,0,0
6053,31,45,0
6054,31,80,0
6055,31,235,0
6056,31,424,0
6057,31,5871,2219
6058,31,15175,549
6059,32,0,0
6060,32,0,0
6061,32,0,0
6062,32,0,0
6063,32,0,0
6064,32,0,0
6065,32,0,0
6066,32,0,0
6067,32,0,0
6068,32,0,0
6069,32,0,0
6070,32,0,0
6071,32,0,0
6072,32,0,0
6073,32,0,0
6074,32,0,0
6075,32,0,0
6076,32,0,0
6077,32,0,0
6078,32,0,0
6079,32,0,0
6080,32,0,0
6081,32,0,0
6082,32,0,0
6083,32,0,0
6084,32,0,0
6085,32,3,12
6086,32,11,0
6087,32,40,169
6088,32,55,0
6089,33,0,0
6090,33,0,0
6091,33,0,0
6092,33,0,0
6093,33,0,0
6094,33,0,0
6095,33,0,0
6096,33,0,0
6097,33,0,0
6098,33,0,0
6099,33,0,0
6100,33,0,0
6101,33,0,0
6102,33,0,0
6103,33,0,0
6104,33,0,0
6105,33,0,0
6106,33,0,0
6107,33,0,0
6108,33,0,0
6109,33,0,0
6110,33,0,0
6111,33,0,0
6112,33,0,0
17106,33,0,0
6113,33,0,0
17162,33,0,0
6114,33,0,0
6115,33,0,0
6116,33,0,0
6117,33,0,0
6118,33,0,0
6119,33,0,11
6120,33,5,0
6121,33,161,0
6122,33,994,0
6123,33,1373,2551
6124,33,1602,9597
6125,33,2747,14930
6126,34,0,0
6127,34,0,0
6128,34,0,0
6129,34,0,0
6130,34,0,0
6131,34,0,0
6132,34,0,0
6133,34,0,0
6134,34,0,0
6135,34,0,0
6136,34,0,0
6137,34,0,0
6138,34,0,0
6139,34,0,0
6140,34,0,0
6141,34,0,0
6142,34,0,0
6143,34,0,0
6144,34,0,0
6145,34,0,0
6146,34,0,0
6147,34,0,0
6148,34,0,0
6149,34,0,0
16883,34,0,0
6150,34,0,0
6151,34,0,0
6152,34,0,0
6153,34,0,0
6154,34,372,0
6155,34,2420,0
19873,34,2420,0
4265,34,4749,0
6156,34,4749,0
6157,35,0,0
6158,35,0,0
6159,35,0,0
6160,35,0,0
6161,35,0,0
6162,35,0,0
6163,35,0,0
6164,35,0,0
6165,35,0,0
6166,35,0,0
6167,35,0,0
6168,35,0,0
6169,35,0,0
6170,35,0,0
6171,35,0,0
6172,35,0,0
6173,35,0,0
6174,35,0,0
6175,35,0,0
6176,35,0,0
6177,35,0,0
6178,35,0,0
6179,35,0,0
6180,35,0,0
6181,35,0,0
6182,35,0,0
6183,35,0,0
6184,35,0,0
6185,35,0,0
6186,35,0,0
6187,35,0,78
6188,35,9,1
6189,35,41,175
6190,35,195,0
6191,35,332,699
935,35,3659,1945
6192,35,3659,1945
6193,36,0,0
6194,36,0,0
6195,36,0,0
6196,36,0,0
6197,36,0,0
6198,36,0,0
6199,36,0,0
6200,36,0,0
6201,36,0,0
6202,36,0,0
6203,36,0,0
6204,36,0,0
6205,36,0,0
6206,36,0,0
6207,36,0,0
6208,36,0,0
6209,36,0,0
6210,36,0,0
6211,36,0,0
6212,36,0,0
6213,36,0,0
6214,36,0,0
6215,36,0,0
6216,36,0,0
6217,36,0,0
6218,36,0,0
16746,36,0,0
6219,36,0,0
6220,36,0,0
6221,36,0,0
6222,36,0,0
6223,36,0,0
6224,36,0,0
6225,36,0,0
6226,36,0,0
6227,36,0,0
6228,36,0,0
6229,36,75,1464
3761,36,396,94
6230,36,396,94
6231,36,468,0
6232,36,593,35
6233,36,2350,0
6234,36,2350,0
1157,36,4860,62
6235,36,4860,62
6236,36,13120,0
6237,37,0,0
6238,37,0,0
6239,37,0,0
6240,37,0,0
6241,37,0,0
6242,37,0,0
6243,37,0,0
6244,37,0,0
6245,37,0,0
6246,37,0,0
6247,37,0,0
6248,37,0,0
6249,37,0,0
6250,37,0,0
6251,37,0,0
6252,37,0,0
6253,37,0,0
6254,37,0,0
6255,37,0,0
6256,37,0,0
6257,37,0,0
6258,37,0,0
6259,37,0,0
6260,37,0,0
6261,37,0,0
6262,37,0,0
6263,37,0,0
6264,37,0,0
6265,37,0,0
6266,37,0,0
6267,37,0,0
6268,37,0,0
6269,37,0,0
6270,37,0,0
6271,37,0,0
6272,37,2,234
6273,37,3,19
6274,37,22,0
6275,37,43,0
6276,37,47,0
6277,37,2390,0
15932,37,2390,0
6278,38,NULL,0
6279,38,0,0
6280,38,0,0
6281,38,0,0
6282,38,0,0
6283,38,0,0
6284,38,0,0
6285,38,0,0
6286,38,0,0
6287,38,0,0
6288,38,0,0
6289,38,0,0
6290,38,0,0
6291,38,0,0
6292,38,0,0
6293,38,0,0
6294,38,0,0
6295,38,0,0
6296,38,0,0
6297,38,0,0
6298,38,0,0
6299,38,0,0
6300,38,0,0
6301,38,0,0
6302,38,0,0
6303,38,0,0
6304,38,0,0
6305,38,0,0
6306,38,5,34
6307,38,6,0
6308,38,8,75
6309,38,17,0
6310,38,124,0
6311,38,214,0
6312,38,217,0
7935,38,217,0
6313,38,2240,0
19872,38,2240,0
6314,38,2275,0
6315,38,2280,0
16127,38,2280,0
911,38,3251,4275
1264,38,3251,4275
6316,38,3251,4275
6317,38,12615,2081
6318,39,0,0
6319,39,0,0
6320,39,0,0
6321,39,0,0
6322,39,0,0
6323,39,0,0
6324,39,0,0
6325,39,0,0
6326,39,0,0
6327,39,0,0
6328,39,0,0
6329,39,0,0
6330,39,0,0
6331,39,0,0
6332,39,0,0
6333,39,0,0
6334,39,0,0
6335,39,0,0
6336,39,0,0
6337,39,0,0
6338,39,0,0
6339,39,0,0
6340,39,0,0
6341,39,0,0
6342,39,0,0
6343,39,0,0
6344,39,0,0
6345,39,0,0
6346,39,0,0
6347,39,186,0
1373,39,196,0
6348,39,196,0
8369,39,196,0
6349,39,1346,4352
6350,40,0,0
6351,40,0,0
6352,40,0,0
6353,40,0,0
6354,40,0,0
6355,40,0,0
6356,40,0,0
6357,40,0,0
6358,40,0,0
6359,40,0,0
10610,40,0,0
6360,40,0,0
6361,40,0,0
6362,40,0,0
6363,40,0,0
6364,40,0,0
6365,40,0,0
6366,40,0,0
6367,40,0,0
6368,40,0,0
6369,40,0,0
6370,40,0,0
6371,40,0,0
6372,40,0,0
6373,40,0,0
6374,40,0,0
6375,40,0,0
6376,40,0,0
6377,40,0,0
6378,40,0,0
6379,40,0,0
6380,40,0,0
6381,40,0,0
6382,40,0,0
6383,40,0,0
6384,40,0,0
6385,40,0,0
6386,40,0,0
6387,40,0,0
6388,40,0,0
6389,40,0,0
6390,40,0,0
6391,40,0,0
6392,40,0,0
6393,40,49,0
6394,40,92,0
6395,40,144,469
6396,40,198,80
6397,40,347,0
6398,40,427,0
6399,40,644,19613
6400,40,944,131
6401,40,1119,26674
6402,40,1230,0
6403,40,1542,0
6404,40,1542,0
6405,40,1542,0
6406,40,2622,0
4441,40,7990,0
6407,40,7990,0
6408,40,8195,11672
4440,40,10630,10344
6409,40,10630,10344
6410,41,0,0
6411,41,0,0
6412,41,0,0
6413,41,0,0
6414,41,0,0
6415,41,0,0
6416,41,0,0
6417,41,0,0
6418,41,0,0
6419,41,0,0
6420,41,0,0
6421,41,0,0
6422,41,0,0
6423,41,0,0
6424,41,0,0
6425,41,0,0
6426,41,0,0
6427,41,0,0
6428,41,0,0
6429,41,0,0
6430,41,0,0
6431,41,0,8129
6432,41,63,0
6433,41,2550,0
6434,41,2565,0
6435,41,7018,21013
6436,42,0,0
6437,42,0,0
6438,42,0,0
6439,42,0,0
6440,42,0,0
6441,42,0,0
6442,42,0,0
6443,42,0,0
6444,42,0,0
6445,42,0,0
10436,42,0,0
6446,42,0,0
6820,42,0,0
6447,42,0,0
6448,42,0,0
6449,42,0,0
6450,42,0,0
6451,42,0,0
6452,42,0,0
6453,42,0,0
6454,42,0,0
6455,42,0,0
6456,42,0,0
6457,42,0,0
6458,42,0,0
6459,42,0,0
6460,42,0,0
6461,42,0,0
6462,42,0,0
6463,42,0,0
6464,42,0,0
6465,42,0,0
6466,42,0,0
6467,42,0,0
6468,42,0,0
6469,42,0,0
6470,42,0,0
6471,42,38,173
6472,42,195,0
3667,42,1358,0
6473,42,1358,0
48,42,5669,10134
6474,42,5669,10134
6475,43,0,0
6476,43,0,0
6477,43,0,0
6478,43,0,0
6479,43,0,0
6480,43,0,0
6481,43,0,0
6482,43,0,0
6483,43,0,0
6484,43,0,0
6485,43,0,0
6486,43,0,0
6487,43,0,0
6488,43,0,0
6489,43,0,0
6490,43,0,0
6491,43,0,0
6492,43,0,0
6493,43,0,0
6494,43,0,0
6495,43,0,0
6496,43,0,0
6497,43,0,0
6498,43,0,0
6499,43,0,0
6500,43,0,0
6501,43,0,0
6502,43,0,0
6503,43,0,0
6504,43,0,0
6505,43,0,0
6506,43,0,0
6507,43,0,0
6508,43,0,0
6509,43,0,0
12167,43,0,0
42,43,0,228
6510,43,0,228
6511,43,0,324
6512,43,11,25
1697,43,2243,0
6513,43,2243,0
3785,43,2254,15732
6514,43,2254,15732
6515,43,2505,0
6516,44,0,0
8020,44,0,0
6517,44,0,0
6518,44,0,0
6519,44,0,0
6520,44,0,0
6521,44,0,0
6522,44,0,0
6523,44,0,0
6524,44,0,0
6525,44,0,0
6526,44,0,0
6527,44,0,0
6528,44,0,0
6529,44,0,0
6530,44,0,0
6531,44,0,0
6532,44,0,0
6533,44,0,0
6534,44,0,0
6535,44,0,0
6536,44,0,0
6537,44,0,0
6538,44,0,0
6539,44,0,0
6540,44,0,0
6541,44,0,0
6542,44,0,0
6543,44,0,0
6544,44,0,0
6545,44,0,0
6546,44,0,0
6547,44,0,0
6548,44,0,0
6549,44,0,0
6550,44,0,0
6551,44,0,0
8944,44,0,0
6552,44,0,0
6553,44,0,0
6554,44,0,0
6555,44,0,0
6556,44,0,0
6557,44,0,0
6558,44,0,0
6559,44,0,0
6560,44,0,0
6561,44,0,0
6562,44,0,29
6563,44,418,11953
6564,44,2268,0
4615,44,2730,0
6565,44,2730,0
6566,45,0,0
7915,45,0,0
6567,45,0,0
6568,45,0,0
6569,45,0,0
6570,45,0,0
6571,45,0,0
6572,45,0,0
6573,45,0,0
6574,45,0,0
6575,45,0,0
6576,45,0,0
6577,45,0,0
6578,45,0,0
6579,45,0,0
6580,45,0,0
6581,45,0,0
6582,45,0,0
